trp_mercenaries_end_pl|mercenaries end{***}
trp_local_lord|Seigneur
trp_local_lord_pl|Seigneurs
trp_local_lord_mounted|Seigneur
trp_local_lord_mounted_pl|Seigneurs
trp_dornish_peasant|Paysan de Dorne
trp_dornish_peasant_pl|Paysans de Dorne
trp_dornish_recruit|Soldat enrolé de Dorne
trp_dornish_recruit_pl|Soldats enrolés de Dorne
trp_dornish_archer|Archer de Dorne
trp_dornish_archer_pl|Archers de Dorne
trp_dornish_spearman|Lancier Léger de Dorne
trp_dornish_spearman_pl|Lanciers Légers de Dorne
trp_dornish_skirmisher|Tirailleur de Dorne
trp_dornish_skirmisher_pl|Tirailleurs de Dorne
trp_dornish_sand_scout|Éclaireur des sables
trp_dornish_sand_scout_pl|Éclaireurs des sables
trp_dornish_spearman_vet|Lancier de Dorne
trp_dornish_spearman_vet_pl|Lanciers de Dorne
trp_dornish_sand_warrior|Guerrier des sables
trp_dornish_sand_warrior_pl|Guerriers des sables
trp_dornish_sand_cavalry|Cavalerie des sables
trp_dornish_sand_cavalry_pl|Cavaleries des sables
trp_dornish_spearman_heavy|Lancier lourd de Dorne
trp_dornish_spearman_heavy_pl|Lanciers lourds de Dorne
trp_dornish_hornman|Trompettiste de Dorne
trp_dornish_hornman_pl|Trompettiste de Dorne
trp_dorne_standard_bearer|Porte-étendard de Dorne
trp_dorne_standard_bearer_pl|Porte-étendards de Dorne
trp_dorne_messenger|Messager de Dorne
trp_dorne_messenger_pl|Messagers de Dorne
trp_dornish_deserter|Déserteur de Dorne
trp_dornish_deserter_pl|Déserteurs de Dorne
trp_dornish_prison_guard|Garde de prison de Dorne
trp_dornish_prison_guard_pl|Gardes de prison de Dorne
trp_dornish_castle_guard|Garde du château de Dorne
trp_dornish_castle_guard_pl|Gardes du château de Dorne
trp_dornish_local_lord|Noble de Dorne
trp_dornish_local_lord_pl|Nobles de Dorne
trp_old_gods_worshipper|Old Gods Adorateur{***}
trp_old_gods_worshipper_pl|Old Gods Adorateurs{***}
trp_septon|Septon{***}
trp_septon_pl|Septons{***}
trp_begging_brothers|Begging Brother{***}
trp_begging_brothers_pl|Begging Brothers{***}
trp_poor_fellows|Poor Fellow{***}
trp_poor_fellows_pl|Poor Fellows{***}
trp_warriors_sons|Warriors Son{***}
trp_warriors_sons_pl|Warriors Sons{***}
trp_sparrow|Sparrow{***}
trp_sparrow_pl|Sparrows{***}
trp_lord_of_light|Red Priest{***}
trp_lord_of_light_pl|Red Priests{***}
trp_drowned_man_troops|Drowned Priest{***}
trp_drowned_man_troops_pl|Drowned Priests{***}
trp_faceless_man|Faceless Man{***}
trp_faceless_man_pl|Faceless Men{***}
trp_hornman|Trompettiste
trp_hornman_pl|Trompettistes
trp_free_city_hornman|Trompettiste
trp_free_city_hornman_pl|Trompettistes
trp_stormlands_peasant|Stormlands Paysan{***}
trp_stormlands_peasant_pl|Stormlands Paysans{***}
trp_stormlands_recruit|Soldat enrolé Stormlands{***}
trp_stormlands_recruit_pl|Soldat enrolé Stormlands{***}
trp_stormlands_forester|Forestier Stormlands{***}
trp_stormlands_forester_pl|Forestier Stormlands{***}
trp_stormlands_militia|Milice Stormlands
trp_stormlands_militia_pl|Milice Stormlands
trp_stormlands_bowman|Archer Stormlands
trp_stormlands_bowman_pl|Archers Stormlands
trp_stormlands_man_at_arms|Homme d'armes Stormlands
trp_stormlands_man_at_arms_pl|Hommes d'armes Stormlands
trp_stormlands_knight|Garde de la maison Stormlands
trp_stormlands_knight_pl|Gardes de la maison Stormlands
trp_stormlands_mounted_knight|Chevalier Stormlands
trp_stormlands_mounted_knight_pl|Chevaliers Stormlands
trp_stormlands_house_knight|House Chevalier Stormlands
trp_stormlands_house_knight_pl|House Chevaliers Stormlands
trp_stormlands_hornman|Trompettiste Stormlands
trp_stormlands_hornman_pl|Trompettistes Stormlands
trp_stormlands_standard_bearer|Porte-étendard Stormlands
trp_stormlands_standard_bearer_pl|Porte-étendards Stormlands
trp_stormlands_messenger|Messager Stormlands
trp_stormlands_messenger_pl|Messagers Stormlands
trp_stormlands_deserter|Déserteur Stormlands
trp_stormlands_deserter_pl|Déserteurs Stormlands
trp_stormlands_prison_guard|Garde de prison Stormlands
trp_stormlands_prison_guard_pl|Gardes de prison Stormlands
trp_stormlands_castle_guard|Garde du château Stormlands
trp_stormlands_castle_guard_pl|Gardes du château Stormlands
trp_stormlands_local_lord|Seigneur Stormlands
trp_stormlands_local_lord_pl|Seigneurs Stormlands
trp_dragonstone_peasant|Paysan Dragonstone
trp_dragonstone_peasant_pl|Paysans Dragonstone
trp_dragonstone_recruit|Recrue Dragonstone
trp_dragonstone_recruit_pl|Recrues Dragonstone
trp_dragonstone_forester|Archer Dragonstone
trp_dragonstone_forester_pl|Archers Dragonstone
trp_dragonstone_militia|Milice Dragonstone
trp_dragonstone_militia_pl|Milice Dragonstone
trp_dragonstone_bowman|Archer Dragonstone
trp_dragonstone_bowman_pl|Archers Dragonstone
trp_dragonstone_man_at_arms|Homme d'armes Dragonstone
trp_dragonstone_man_at_arms_pl|Hommes d'armes Dragonstone
trp_dragonstone_knight|Garde de la maison Dragonstone
trp_dragonstone_knight_pl|Gardes de la maison Dragonstone
trp_dragonstone_mounted_knight|Chevalier Dragonstone
trp_dragonstone_mounted_knight_pl|Chevaliers Dragonstone
trp_dragonstone_queensmen|Queen's Man{***}
trp_dragonstone_queensmen_pl| Queen's Men{***}
trp_dragonstone_hornman|Trompettiste Dragonstone
trp_dragonstone_hornman_pl|Trompettistes Dragonstone
trp_dragonstone_standard_bearer|Porte-étendard Dragonstone
trp_dragonstone_standard_bearer_pl|Porte-étendards Dragonstone
trp_dragonstone_messenger|Messager Dragonstone
trp_dragonstone_messenger_pl|Messagers Dragonstone
trp_dragonstone_deserter|Déserteur Dragonstone
trp_dragonstone_deserter_pl|Déserteurs Dragonstone
trp_dragonstone_prison_guard|Garde de prison Dragonstone
trp_dragonstone_prison_guard_pl|Gardes de prison Dragonstone
trp_dragonstone_castle_guard|Garde du château Dragonstone
trp_dragonstone_castle_guard_pl|Gardes du château Dragonstone
trp_dragonstone_local_lord|Noble Dragonstone
trp_dragonstone_local_lord_pl|Noble Dragonstone
trp_westerlands_peasant|Paysan Westerlands
trp_westerlands_peasant_pl|Paysans Westerlands
trp_westerlands_recruit|Westerlands Soldat enrolé{***}
trp_westerlands_recruit_pl|Westerlands Soldat enrolé{***}
trp_westerlands_foot_soldier|Westerlands Soldat à pied{***}
trp_westerlands_foot_soldier_pl|Westerlands Soldats à pied{***}
trp_westerlands_crossbowman|Westerlands Crossbowman{***}
trp_westerlands_crossbowman_pl|Westerlands Crossbowmen{***}
trp_westerlands_infantry|Westerlands Pikeman{***}
trp_westerlands_infantry_pl|Westerlands Pikemen{***}
trp_westerlands_scout|Westerlands Scout{***}
trp_westerlands_scout_pl|Westerlands Scout{***}
trp_westerlands_arbelester|Westerlands Arbalester{***}
trp_westerlands_arbelester_pl|Westerlands Arbalester{***}
trp_westerlands_freerider|Westerlands Freerider{***}
trp_westerlands_freerider_pl|Westerlands Freerider{***}
trp_westerlands_lannisguard|Westerlands Elite Pikeman{***}
trp_westerlands_lannisguard_pl|Westerlands Elite Pikemen{***}
trp_westerlands_red_cloak_knight|Red Cloak Chevalier{***}
trp_westerlands_red_cloak_knight_pl|Red Cloak Chevaliers{***}
trp_westerland_hornman|Westerlands Trompettiste{***}
trp_westerland_hornman_pl|Westerlands Trompettistes{***}
trp_westerland_standard_bearer|Westerlands Porte-étendard{***}
trp_westerland_standard_bearer_pl|Westerlands Porte-étendards{***}
trp_westerlands_messenger|Westerlands Messager{***}
trp_westerlands_messenger_pl|Westerlands Messager{***}
trp_westerlands_deserter|Westerlands Déserteur{***}
trp_westerlands_deserter_pl|Westerlands Déserteurs{***}
trp_westerlands_prison_guard|Westerlands Garde de prison{***}
trp_westerlands_prison_guard_pl|Westerlands Gardes de prison{***}
trp_westerlands_castle_guard|Westerlands Garde du château{***}
trp_westerlands_castle_guard_pl|Westerlands Gardes du château{***}
trp_westerlands_local_lord|Westerlands Seigneur{***}
trp_westerlands_local_lord_pl|Westerlands Seigneurs{***}
trp_westerlands_lannister_recruit|Lannister Soldat enrolé{***}
trp_westerlands_lannister_recruit_pl|Lannister Soldat enrolé{***}
trp_westerlands_lannister_foot_soldier|Lannister Soldat à pied{***}
trp_westerlands_lannister_foot_soldier_pl|Lannister Soldats à pied{***}
trp_westerlands_lannister_crossbowman|Lannister Archer{***}
trp_westerlands_lannister_crossbowman_pl|Lannister Archers{***}
trp_westerlands_lannister_infantry|Lannister Infanterie{***}
trp_westerlands_lannister_infantry_pl|Lannister Infanterie{***}
trp_westerlands_lannister_scout|Lannister Scout{***}
trp_westerlands_lannister_scout_pl|Lannister Scouts{***}
trp_westerlands_lannister_arbelester|Lannister Longbowman{***}
trp_westerlands_lannister_arbelester_pl|Lannister Longbowmen{***}
trp_westerlands_lannister_freerider|Lannister Freerider{***}
trp_westerlands_lannister_freerider_pl|Lannister Freeriders{***}
trp_westerlands_lannister_lannisguard|Lannister Chevalier{***}
trp_westerlands_lannister_lannisguard_pl|Lannister Chevaliers{***}
trp_westerlands_lannister_red_cloak_knight|Lannisguard{***}
trp_westerlands_lannister_red_cloak_knight_pl|Lannisguards{***}
trp_westerland_lannister_hornman|Lannister Trompettiste{***}
trp_westerland_lannister_hornman_pl|Lannister Trompettistes{***}
trp_westerland_lannister_standard_bearer|Lannister Porte-étendard{***}
trp_westerland_lannister_standard_bearer_pl|Lannister Porte-étendards{***}
trp_westerlands_lannister_messenger|Lannister Messager{***}
trp_westerlands_lannister_messenger_pl|Lannister Messagers{***}
trp_westerlands_lannister_deserter|Lannister Déserteur{***}
trp_westerlands_lannister_deserter_pl|Lannister Déserteurs{***}
trp_westerlands_lannister_prison_guard|Lannister Garde de prison{***}
trp_westerlands_lannister_prison_guard_pl|Lannister Gardes de prison{***}
trp_westerlands_lannister_castle_guard|Lannister Garde du château{***}
trp_westerlands_lannister_castle_guard_pl|Lannister Gardes du château{***}
trp_westerlands_lannister_local_lord|Seigneur Lannister
trp_westerlands_lannister_local_lord_pl|Seigneurs Lannister 
trp_reach_peasant|Reach Paysan{***}
trp_reach_peasant_pl|Reach Paysans{***}
trp_reach_recruit|Reach Soldat enrolé{***}
trp_reach_recruit_pl|Reach Soldat enrolé{***}
trp_reach_rider|Reach Rider{***}
trp_reach_rider_pl|Reach Riders{***}
trp_reach_footman|Reach Footman{***}
trp_reach_footman_pl|Reach Footman{***}
trp_reach_man_at_arms|Reach Homme d'armes{***}
trp_reach_man_at_arms_pl|Reach Hommes d'armes{***}
trp_reach_archer|Reach Longbowman{***}
trp_reach_archer_pl|Reach Longbowmen{***}
trp_reach_mounted_man_at_arms|Reach Mounted Serjeant{***}
trp_reach_mounted_man_at_arms_pl|Reach Mounted Serjeants{***}
trp_reach_knight|Reach Garde de la maison{***}
trp_reach_knight_pl|Reach Gardes de la maison{***}
trp_reach_mounted_knight|Reach Chevalier{***}
trp_reach_mounted_knight_pl|Reach Chevaliers{***}
trp_reach_swornsword|Reach Sworn Sword{***}
trp_reach_swornsword_pl|Reach Sworn Swords{***}
trp_tyrell_house_guardsmen|Tyrell Garde de la maison{***}
trp_tyrell_house_guardsmen_pl|Tyrell Gardes de la maisonmen{***}
trp_reach_hornman|Reach Trompettiste{***}
trp_reach_hornman_pl|Reach Trompettistes{***}
trp_reach_standard_bearer|Reach Porte-étendard{***}
trp_reach_standard_bearer_pl|Reach Porte-étendards{***}
trp_reach_messenger|Reach Messager{***}
trp_reach_messenger_pl|Reach Messagers{***}
trp_reach_deserter|Reach Déserteur{***}
trp_reach_deserter_pl|Reach Déserteurs{***}
trp_reach_prison_guard|Reach Garde de prison{***}
trp_reach_prison_guard_pl|Reach Gardes de prison{***}
trp_reach_castle_guard|Reach Garde du château{***}
trp_reach_castle_guard_pl|Reach Gardes du château{***}
trp_reach_local_lord|Reach Seigneur{***}
trp_reach_local_lord_pl|Reach Seigneurs{***}
trp_north_peasant|North Paysan{***}
trp_north_peasant_pl|North Paysans{***}
trp_north_recruit|du Nord Soldat enrolé{***}
trp_north_recruit_pl|du Nord Soldat enrolé{***}
trp_north_footman|du Nord Footman{***}
trp_north_footman_pl|du Nord Footmen{***}
trp_north_archer|du Nord Archer{***}
trp_north_archer_pl|du Nord Archers{***}
trp_north_man_at_arms|du Nord Man at Arms{***}
trp_north_man_at_arms_pl|du Nord Men at Arms{***}
trp_north_hunting_archers|du Nord Hunting Archer{***}
trp_north_hunting_archers_pl|du Nord Hunting Archers{***}
trp_north_horseman|du Nord Horseman{***}
trp_north_horseman_pl|du Nord Horsemen{***}
trp_north_cavalry|du Nord Cavalry{***}
trp_north_cavalry_pl|du Nord Cavalry{***}
trp_north_guardsman|du Nord Guardsman{***}
trp_north_guardsman_pl|du Nord Guardsmen{***}
trp_north_pikeman|du Nord Spearman{***}
trp_north_pikeman_pl|du Nord Spearmen{***}
trp_north_house_guard|du Nord Garde de la maison{***}
trp_north_house_guard_pl|du Nord Gardes de la maison{***}
trp_white_harbour_knights|White Harbour Chevalier{***}
trp_white_harbour_knights_pl|White Harbour Chevaliers{***}
trp_wild_hare|Wild Hare{***}
trp_wild_hare_pl|Wild Hares{***}
trp_wild_hare_vet|Vétéran Wild Hare{***}
trp_wild_hare_vet_pl|Vétéran Wild Hares{***}
trp_benfred_tallhart|Benfred Tallhart{***}
trp_benfred_tallhart_pl|Benfred Tallhart{***}
trp_north_hornman|du Nord Trompettiste{***}
trp_north_hornman_pl|du Nord Trompettistes{***}
trp_north_messenger|du Nord Messager{***}
trp_north_messenger_pl|du Nord messengers{***}
trp_north_deserter|du Nord Déserteur{***}
trp_north_deserter_pl|du Nord Déserteurs{***}
trp_north_prison_guard|North Garde de prison{***}
trp_north_prison_guard_pl|North Gardes de prison{***}
trp_north_castle_guard|du Nord Garde de la maison{***}
trp_north_castle_guard_pl|du Nord Gardes de la maison{***}
trp_north_standard_bearer|du Nord Porte-étendard{***}
trp_north_standard_bearer_pl|du Nord Porte-étendards{***}
trp_north_local_lord|du Nord Seigneur{***}
trp_north_local_lord_pl|du Nord Seigneurs{***}
trp_north_karstark_recruit|Karstark Soldat enrolé{***}
trp_north_karstark_recruit_pl|Karstark Soldat enrolé{***}
trp_north_karstark_footman|Karstark Footman{***}
trp_north_karstark_footman_pl|Karstark Footmen{***}
trp_north_karstark_archer|Karstark Archer{***}
trp_north_karstark_archer_pl|Karstark Archers{***}
trp_north_karstark_guardsman|Karstark Man at Arms{***}
trp_north_karstark_guardsman_pl|Karstark Men at Arms{***}
trp_north_karstark_hunting_archers|Karstark Vétéran Archer{***}
trp_north_karstark_hunting_archers_pl|Karstark Vétéran Archers{***}
trp_north_karstark_horseman|Karstark Horseman{***}
trp_north_karstark_horseman_pl|Karstark Horsemen{***}
trp_north_karstark_cavalry|Karstark Cavalry{***}
trp_north_karstark_cavalry_pl|Karstark Cavalry{***}
trp_north_karstark_guard|Karstark Guard{***}
trp_north_karstark_guard_pl|Karstark Guards{***}
trp_north_karstark_pikeman|Karstark Spearman{***}
trp_north_karstark_pikeman_pl|Karstark Spearmen{***}
trp_north_karstark_household_guard|Karstark Garde de la maison{***}
trp_north_karstark_household_guard_pl|Karstark Garde de la maison{***}
trp_north_karstark_hornman|Karstark Trompettiste{***}
trp_north_karstark_hornman_pl|Karstark Trompettistes{***}
trp_north_karstark_messenger|Karstark Messager{***}
trp_north_karstark_messenger_pl|Karstark messengers{***}
trp_north_karstark_deserter|Karstark Déserteur{***}
trp_north_karstark_deserter_pl|Karstark Déserteurs{***}
trp_north_karstark_prison_guard|Karstark Garde de prison{***}
trp_north_karstark_prison_guard_pl|Karstark Gardes de prison{***}
trp_north_karstark_castle_guard|Karstark Garde de la maison{***}
trp_north_karstark_castle_guard_pl|Karstark Gardes de la maison{***}
trp_north_karstark_standard_bearer|Karstark Porte-étendard{***}
trp_north_karstark_standard_bearer_pl|Karstark Porte-étendards{***}
trp_north_karstark_local_lord|Karstark Seigneur{***}
trp_north_karstark_local_lord_pl|Karstark Seigneurs{***}
trp_north_stark_recruit|Stark Soldat enrolé{***}
trp_north_stark_recruit_pl|Stark Soldat enrolé{***}
trp_north_stark_footman|Stark Footman{***}
trp_north_stark_footman_pl|Stark Footmen{***}
trp_north_stark_archer|Stark Hunting Archer{***}
trp_north_stark_archer_pl|Stark Hunting Archers{***}
trp_north_stark_guardsman|Stark Man at Arms{***}
trp_north_stark_guardsman_pl|Stark Men at Arms{***}
trp_north_stark_hunting_archers|Stark Archer{***}
trp_north_stark_hunting_archers_pl|Stark Archers{***}
trp_north_stark_horseman|Stark Horseman{***}
trp_north_stark_horseman_pl|Stark Horsemen{***}
trp_north_stark_cavalry|Stark Cavalry{***}
trp_north_stark_cavalry_pl|Stark Cavalry{***}
trp_north_stark_guard|Stark Guard{***}
trp_north_stark_guard_pl|Stark Guards{***}
trp_north_stark_pikeman|Stark Spearman{***}
trp_north_stark_pikeman_pl|Stark Spearmen{***}
trp_north_stark_household_guard|Stark Garde de la maison{***}
trp_north_stark_household_guard_pl|Stark Garde de la maison{***}
trp_north_stark_hornman|Stark Trompettiste{***}
trp_north_stark_hornman_pl|Stark Trompettistes{***}
trp_north_stark_messenger|Stark Messager{***}
trp_north_stark_messenger_pl|Stark messengers{***}
trp_north_stark_deserter|Stark Déserteur{***}
trp_north_stark_deserter_pl|Stark Déserteurs{***}
trp_north_stark_prison_guard|Stark Garde de prison{***}
trp_north_stark_prison_guard_pl|Stark Gardes de prison{***}
trp_north_stark_castle_guard|Stark Garde de la maison{***}
trp_north_stark_castle_guard_pl|Stark Gardes de la maison{***}
trp_north_stark_standard_bearer|Stark Porte-étendard{***}
trp_north_stark_standard_bearer_pl|Stark Porte-étendards{***}
trp_north_stark_local_lord|Stark Seigneur{***}
trp_north_stark_local_lord_pl|Stark Seigneurs{***}
trp_north_bolton_recruit|Bolton Soldat enrolé{***}
trp_north_bolton_recruit_pl|Bolton Soldat enrolé{***}
trp_north_bolton_footman|Bolton Footman{***}
trp_north_bolton_footman_pl|Bolton Footmen{***}
trp_north_bolton_archer|Bolton Archer{***}
trp_north_bolton_archer_pl|Bolton Archers{***}
trp_north_bolton_guardsman|Bolton Man at Arms{***}
trp_north_bolton_guardsman_pl|Bolton Men at Arms{***}
trp_north_bolton_hunting_archers|Bolton Vétéran Archer{***}
trp_north_bolton_hunting_archers_pl|Bolton Vétéran Archers{***}
trp_north_bolton_horseman|Bolton Horseman{***}
trp_north_bolton_horseman_pl|Bolton Horsemen{***}
trp_north_bolton_cavalry|Bolton Cavalry{***}
trp_north_bolton_cavalry_pl|Bolton Cavalry{***}
trp_north_bolton_guard|Bolton Guard{***}
trp_north_bolton_guard_pl|Bolton Guards{***}
trp_north_bolton_pikeman|Bolton Spearman{***}
trp_north_bolton_pikeman_pl|Bolton Spearmen{***}
trp_north_bolton_household_guard|Bolton Garde de la maison{***}
trp_north_bolton_household_guard_pl|Bolton Garde de la maison{***}
trp_north_bolton_hornman|Bolton Trompettiste{***}
trp_north_bolton_hornman_pl|Bolton Trompettistes{***}
trp_north_bolton_messenger|Bolton Messager{***}
trp_north_bolton_messenger_pl|Bolton messengers{***}
trp_north_bolton_deserter|Bolton Déserteur{***}
trp_north_bolton_deserter_pl|Bolton Déserteurs{***}
trp_north_bolton_prison_guard|Bolton Garde de prison{***}
trp_north_bolton_prison_guard_pl|Bolton Gardes de prison{***}
trp_north_bolton_castle_guard|Bolton Garde de la maison{***}
trp_north_bolton_castle_guard_pl|Bolton Gardes de la maison{***}
trp_north_bolton_standard_bearer|Bolton Porte-étendard{***}
trp_north_bolton_standard_bearer_pl|Bolton Porte-étendards{***}
trp_north_bolton_local_lord|Bolton Seigneur{***}
trp_north_bolton_local_lord_pl|Bolton Seigneurs{***}
trp_wildling_female_peasant|Wildling{***}
trp_wildling_female_peasant_pl|Wildlings{***}
trp_wildling_peasant|Wildling{***}
trp_wildling_peasant_pl|Wildlings{***}
trp_wildling_warrior|Wildling Warrior{***}
trp_wildling_warrior_pl|Wildling Warriors{***}
trp_wildling_hunter|Wildling Hunter{***}
trp_wildling_hunter_pl|Wildling Hunters{***}
trp_wildling_huntress|Wildling Huntress{***}
trp_wildling_huntress_pl|Wildling Huntress{***}
trp_wildling_champion|Wildling Champion{***}
trp_wildling_champion_pl|Wildling champions{***}
trp_wildling_stalker|Wildling Stalker{***}
trp_wildling_stalker_pl|Wildling Stalkers{***}
trp_wildling_spearwives|Wildling Spearwife{***}
trp_wildling_spearwives_pl|Wildling Spearwives{***}
trp_wildling_horseman|Wildling Horseman{***}
trp_wildling_horseman_pl|Wildling Horsemen{***}
trp_wildling_raider|Wildling Raider{***}
trp_wildling_raider_pl|Wildling Raiders{***}
trp_wildling_hornman|Wildling Trompettiste{***}
trp_wildling_hornman_pl|Wildling Trompettistes{***}
trp_wildling_standard_bearer|Wildling Porte-étendard{***}
trp_wildling_standard_bearer_pl|Wildling Standard bearers{***}
trp_wildling_messenger|Wildling Messager{***}
trp_wildling_messenger_pl|Wildling Messagers{***}
trp_wildling_deserter|Wildling Raider{***}
trp_wildling_deserter_pl|Wildling Raiders{***}
trp_wildling_prison_guard|Wildling Garde de prison{***}
trp_wildling_prison_guard_pl|Wildling Gardes de prison{***}
trp_wildling_castle_guard|Wildling Guard{***}
trp_wildling_castle_guard_pl|Wildling Guards{***}
trp_giant|Giant{***}
trp_giant_pl|Giant{***}
trp_thenn_peasant|Thenn{***}
trp_thenn_peasant_pl|Thenns{***}
trp_thenn_warrior|Thenn Warrior{***}
trp_thenn_warrior_pl|Thenn Warriors{***}
trp_thenn_hunter|Thenn Hunter{***}
trp_thenn_hunter_pl|Thenn Hunters{***}
trp_thenn_champion|Thenn Champion{***}
trp_thenn_champion_pl|Thenn Champions{***}
trp_thenn_stalker|Thenn Stalker{***}
trp_thenn_stalker_pl|Thenn Stalkers{***}
trp_thenn_raider|Skilled Thenn Champion{***}
trp_thenn_raider_pl|Skilled Thenn Champions{***}
trp_thenn_hornman|Thenn Trompettiste{***}
trp_thenn_hornman_pl|Thenn Trompettistes{***}
trp_thenn_standard_bearer|Thenn Porte-étendard{***}
trp_thenn_standard_bearer_pl|Thenn Standard bearers{***}
trp_thenn_messenger|Thenn Messager{***}
trp_thenn_messenger_pl|Thenn Messagers{***}
trp_thenn_deserter|Thenn Raider{***}
trp_thenn_deserter_pl|Thenn Raiders{***}
trp_thenn_prison_guard|Thenn Garde de prison{***}
trp_thenn_prison_guard_pl|Thenn Gardes de prison{***}
trp_thenn_castle_guard|Thenn Guard{***}
trp_thenn_castle_guard_pl|Thenn Guards{***}
trp_ironborn_peasant|Ironman{***}
trp_ironborn_peasant_pl|Ironmen{***}
trp_ironborn_sailor|Ironborn Sailor{***}
trp_ironborn_sailor_pl|Ironborn Sailors{***}
trp_ironborn_seafarer|Ironborn Seafarer{***}
trp_ironborn_seafarer_pl|Ironborn Seafarer's{***}
trp_ironborn_raider|Ironborn Raider{***}
trp_ironborn_raider_pl|Ironborn Raiders{***}
trp_ironborn_skirmisher|Ironborn Tirailleur{***}
trp_ironborn_skirmisher_pl|Ironborn Tirailleurs{***}
trp_ironborn_warrior|Ironborn Warrior{***}
trp_ironborn_warrior_pl|Ironborn Warrior{***}
trp_ironborn_scout|Ironborn Scout{***}
trp_ironborn_scout_pl|Ironborn Scouts{***}
trp_ironborn_finger_dancer|Finger Dancer{***}
trp_ironborn_finger_dancer_pl|Finger Dancers{***}
trp_ironborn_marauder|Ironborn Marauder{***}
