itm_arena_shield_green|Shield{***}
itm_arena_shield_green_pl|Shield{***}
itm_arena_shield_yellow|Shield{***}
itm_arena_shield_yellow_pl|Shield{***}
itm_arena_armor_white|Arena Armour White{***}
itm_arena_armor_white_pl|Arena Armour White{***}
itm_arena_armor_red|Arena Armour Red{***}
itm_arena_armor_red_pl|Arena Armour Red{***}
itm_arena_armor_blue|Arena Armour Blue{***}
itm_arena_armor_blue_pl|Arena Armour Blue{***}
itm_arena_armor_green|Arena Armour Green{***}
itm_arena_armor_green_pl|Arena Armour Green{***}
itm_arena_armor_yellow|Arena Armour Yellow{***}
itm_arena_armor_yellow_pl|Arena Armour Yellow{***}
itm_arena_tunic_white|Arena Tunic White {***}
itm_arena_tunic_white_pl|Arena Tunic White {***}
itm_arena_tunic_red|Arena Tunic Red{***}
itm_arena_tunic_red_pl|Arena Tunic Red{***}
itm_arena_tunic_blue|Arena Tunic Blue{***}
itm_arena_tunic_blue_pl|Arena Tunic Blue{***}
itm_arena_tunic_green|Arena Tunic Green{***}
itm_arena_tunic_green_pl|Arena Tunic Green{***}
itm_arena_tunic_yellow|Arena Tunic Yellow{***}
itm_arena_tunic_yellow_pl|Arena Tunic Yellow{***}
itm_arena_helmet_red|Arena Helmet Red{***}
itm_arena_helmet_red_pl|Arena Helmet Red{***}
itm_arena_helmet_blue|Arena Helmet Blue{***}
itm_arena_helmet_blue_pl|Arena Helmet Blue{***}
itm_arena_helmet_green|Arena Helmet Green{***}
itm_arena_helmet_green_pl|Arena Helmet Green{***}
itm_arena_helmet_yellow|Arena Helmet Yellow{***}
itm_arena_helmet_yellow_pl|Arena Helmet Yellow{***}
itm_steppe_helmet_white|Steppe Helmet White{***}
itm_steppe_helmet_white_pl|Steppe Helmet White{***}
itm_steppe_helmet_red|Steppe Helmet Red{***}
itm_steppe_helmet_red_pl|Steppe Helmet Red{***}
itm_steppe_helmet_blue|Steppe Helmet Blue{***}
itm_steppe_helmet_blue_pl|Steppe Helmet Blue{***}
itm_steppe_helmet_green|Steppe Helmet Green{***}
itm_steppe_helmet_green_pl|Steppe Helmet Green{***}
itm_steppe_helmet_yellow|Steppe Helmet Yellow{***}
itm_steppe_helmet_yellow_pl|Steppe Helmet Yellow{***}
itm_tourney_helm_white|Tourney Helm White{***}
itm_tourney_helm_white_pl|Tourney Helm White{***}
itm_tourney_helm_red|Tourney Helm Red{***}
itm_tourney_helm_red_pl|Tourney Helm Red{***}
itm_tourney_helm_blue|Tourney Helm Blue{***}
itm_tourney_helm_blue_pl|Tourney Helm Blue{***}
itm_tourney_helm_green|Tourney Helm Green{***}
itm_tourney_helm_green_pl|Tourney Helm Green{***}
itm_tourney_helm_yellow|Tourney Helm Yellow{***}
itm_tourney_helm_yellow_pl|Tourney Helm Yellow{***}
itm_arena_turban_red|Arena Turban{***}
itm_arena_turban_red_pl|Arena Turban{***}
itm_arena_turban_blue|Arena Turban{***}
itm_arena_turban_blue_pl|Arena Turban{***}
itm_arena_turban_green|Arena Turban{***}
itm_arena_turban_green_pl|Arena Turban{***}
itm_arena_turban_yellow|Arena Turban{***}
itm_arena_turban_yellow_pl|Arena Turban{***}
itm_book_tactics|History of the Rhoynish Wars{***}
itm_book_tactics_pl|History of the Rhoynish Wars{***}
itm_book_persuasion|The Book of Lost Books{***}
itm_book_persuasion_pl|The Book of Lost Books{***}
itm_book_leadership|The Lineages and Histories of the Great Houses of the Seven Kingdoms{***}
itm_book_leadership_pl|The Lineages and Histories of the Great Houses of the Seven Kingdoms{***}
itm_book_intelligence|Annals of the Black Centaur{***}
itm_book_intelligence_pl|Annals of the Black Centaur{***}
itm_book_trade|The Trade Compendium of Westeros and Essos{***}
itm_book_trade_pl|The Trade Compendium of Westeros and Essos{***}
itm_book_weapon_mastery|Conquest of Dorne{***}
itm_book_weapon_mastery_pl|Conquest of Dorne{***}
itm_book_engineering|A History of the Great Sieges of Westeros.{***}
itm_book_engineering_pl|A History of the Great Sieges of Westeros.{***}
itm_book_wound_treatment_reference|A Maester's Book of Potions{***}
itm_book_wound_treatment_reference_pl|A Maester's Book of Potions{***}
itm_book_training_reference|Jade Compendium{***}
itm_book_training_reference_pl|Jade Compendium{***}
itm_book_surgery_reference|A Maester's Synopses{***}
itm_book_surgery_reference_pl|A Maester's Synopses{***}
itm_relic|Book of Westeros of Old{***}
itm_relic_pl|Book of Westeros of Old{***}
itm_spice|Spice{***}
itm_spice_pl|Spice{***}
itm_salt|Salt{***}
itm_salt_pl|Salt{***}
itm_oil|Oil{***}
itm_oil_pl|Oil{***}
itm_pottery|Pottery{***}
itm_pottery_pl|Pottery{***}
itm_raw_flax|Flax Bundle{***}
itm_raw_flax_pl|Flax Bundle{***}
itm_linen|Linen{***}
itm_linen_pl|Linen{***}
itm_wool|Sack of Wool{***}
itm_wool_pl|Sack of Wool{***}
itm_wool_cloth|Wool Cloth{***}
itm_wool_cloth_pl|Wool Cloth{***}
itm_raw_silk|Silk{***}
itm_raw_silk_pl|Silk{***}
itm_raw_dyes|Dyes{***}
itm_raw_dyes_pl|Dyes{***}
itm_velvet|Fine Velvet{***}
itm_velvet_pl|Fine Velvet{***}
itm_iron|Iron{***}
itm_iron_pl|Iron{***}
itm_stone|Stone{***}
itm_stone_pl|Stone{***}
itm_tools|Tools{***}
itm_tools_pl|Tools{***}
itm_raw_leather|Hides{***}
itm_raw_leather_pl|Hides{***}
itm_leatherwork|Leather work{***}
itm_leatherwork_pl|Leather work{***}
itm_timber|Timber{***}
itm_timber_pl|Timber{***}
itm_furs|Furs{***}
itm_furs_pl|Furs{***}
itm_wine|Sweet Red{***}
itm_wine_pl|Sweet Red{***}
itm_ale|Barrel of Ale{***}
itm_ale_pl|Barrel of Ale{***}
itm_mead|Barrel of Mead{***}
itm_mead_pl|Barrel of Mead{***}
itm_smoked_fish|Smoked Fish{***}
itm_smoked_fish_pl|Smoked Fish{***}
itm_cheese|Cheese{***}
itm_cheese_pl|Cheese{***}
itm_honey|Honey{***}
itm_honey_pl|Honey{***}
itm_sausages|Sausages{***}
itm_sausages_pl|Sausages{***}
itm_cabbages|Cabbages{***}
itm_cabbages_pl|Cabbages{***}
itm_dried_meat|Dried Meat{***}
itm_dried_meat_pl|Dried Meat{***}
itm_apples|Peaches and Apples{***}
itm_apples_pl|Peaches and Apples{***}
itm_raw_grapes|Grapes{***}
itm_raw_grapes_pl|Grapes{***}
itm_raw_olives|Olives{***}
itm_raw_olives_pl|Olives{***}
itm_grain|Sack of Grain{***}
itm_grain_pl|Sack of Grain{***}
itm_cattle_meat|Auroch Meat{***}
itm_cattle_meat_pl|Auroch Meat{***}
itm_bread|Bread{***}
itm_bread_pl|Bread{***}
itm_chicken|Chicken{***}
itm_chicken_pl|Chicken{***}
itm_pork|Pork{***}
itm_pork_pl|Pork{***}
itm_butter|Butter{***}
itm_butter_pl|Butter{***}
itm_deer_meat|Venison{***}
itm_deer_meat_pl|Venison{***}
itm_boar_meat|Boar Meat{***}
itm_boar_meat_pl|Boar Meat{***}
itm_wolf_meat|Wolf Meat{***}
itm_wolf_meat_pl|Wolf Meat{***}
itm_coat_meat|Goat Meat{***}
itm_coat_meat_pl|Goat Meat{***}
itm_coat_2_meat|Goat Meat{***}
itm_coat_2_meat_pl|Goat Meat{***}
itm_wilddonkey_meat|Wild Donkey Meat{***}
itm_wilddonkey_meat_pl|Wild Donkey Meat{***}
itm_human_meat|Human Flesh{***}
itm_human_meat_pl|Human Flesh{***}
itm_siege_supply|Supplies{***}
itm_siege_supply_pl|Supplies{***}
itm_quest_wine|Wine{***}
itm_quest_wine_pl|Wine{***}
itm_quest_ale|Ale{***}
itm_quest_ale_pl|Ale{***}
itm_scroll|Scroll{***}
itm_scroll_pl|Scroll{***}
itm_sumpter_horse|Pony{***}
itm_sumpter_horse_pl|Pony{***}
itm_normal_horse11|Courser{***}
itm_normal_horse11_pl|Courser{***}
itm_normal_horse12|Courser{***}
itm_normal_horse12_pl|Courser{***}
itm_normal_horse14|Courser{***}
itm_normal_horse14_pl|Courser{***}
itm_normal_horse22|Courser{***}
itm_normal_horse22_pl|Courser{***}
itm_normal_horse27|Courser{***}
itm_normal_horse27_pl|Courser{***}
itm_normal_horse24|Courser{***}
itm_normal_horse24_pl|Courser{***}
itm_normal_horse25|Courser{***}
itm_normal_horse25_pl|Courser{***}
itm_normal_horse26|Courser{***}
itm_normal_horse26_pl|Courser{***}
itm_arabian_horse_b|Rounsey{***}
itm_arabian_horse_b_pl|Rounsey{***}
itm_arabian_horse_b2|Rounsey{***}
itm_arabian_horse_b2_pl|Rounsey{***}
itm_arabian_horse_a3|Rounsey{***}
itm_arabian_horse_a3_pl|Rounsey{***}
itm_arabian_horse_b3|Rounsey{***}
itm_arabian_horse_b3_pl|Rounsey{***}
itm_arabian_horse_a4|Rounsey{***}
itm_arabian_horse_a4_pl|Rounsey{***}
itm_courser4|Rounsey{***}
itm_courser4_pl|Rounsey{***}
itm_arabian_horse_b4|Rounsey{***}
itm_arabian_horse_b4_pl|Rounsey{***}
itm_normal_horse18|Rounsey{***}
itm_normal_horse18_pl|Rounsey{***}
itm_normal_horse19|Rounsey{***}
itm_normal_horse19_pl|Rounsey{***}
itm_normal_horse23|Rounsey{***}
itm_normal_horse23_pl|Rounsey{***}
itm_normal_horse28|Rounsey{***}
itm_normal_horse28_pl|Rounsey{***}
itm_saddle_horse1|Saddle Horse{***}
itm_saddle_horse1_pl|Saddle Horse{***}
itm_saddle_horse2|Saddle Horse{***}
itm_saddle_horse2_pl|Saddle Horse{***}
itm_saddle_horse3|Saddle Horse{***}
itm_saddle_horse3_pl|Saddle Horse{***}
itm_saddle_horse4|Saddle Horse{***}
itm_saddle_horse4_pl|Saddle Horse{***}
itm_horse_light_a|Rounsey{***}
itm_horse_light_a_pl|Rounsey{***}
itm_horse_light_b|Rounsey{***}
itm_horse_light_b_pl|Rounsey{***}
itm_horse_light_c|Rounsey{***}
itm_horse_light_c_pl|Rounsey{***}
itm_wildling_horse|Garron{***}
itm_wildling_horse_pl|Garron{***}
itm_heavy_wildling_horsea|Garron{***}
itm_heavy_wildling_horsea_pl|Garron{***}
itm_heavy_wildling_horseb|Garron{***}
itm_heavy_wildling_horseb_pl|Garron{***}
itm_wildling_horse_heavy|Garron{***}
itm_wildling_horse_heavy_pl|Garron{***}
itm_dothraki_horse_a|Stallion{***}
itm_dothraki_horse_a_pl|Stallion{***}
itm_dothraki_horse_b|Stallion{***}
itm_dothraki_horse_b_pl|Stallion{***}
itm_khal_horse_a|Stallion{***}
itm_khal_horse_a_pl|Stallion{***}
itm_khal_horse_b|Stallion{***}
itm_khal_horse_b_pl|Stallion{***}
itm_e_saddle_horse1|Saddle Horse{***}
itm_e_saddle_horse1_pl|Saddle Horse{***}
itm_e_saddle_horse2|Saddle Horse{***}
itm_e_saddle_horse2_pl|Saddle Horse{***}
itm_e_saddle_horse3|Saddle Horse{***}
itm_e_saddle_horse3_pl|Saddle Horse{***}
itm_e_saddle_horse4|Saddle Horse{***}
itm_e_saddle_horse4_pl|Saddle Horse{***}
itm_e_saddle_horse5|Saddle Horse{***}
itm_e_saddle_horse5_pl|Saddle Horse{***}
itm_e_saddle_horse6|Saddle Horse{***}
itm_e_saddle_horse6_pl|Saddle Horse{***}
itm_e_saddle_horse7|Saddle Horse{***}
itm_e_saddle_horse7_pl|Saddle Horse{***}
itm_e_saddle_horse8|Saddle Horse{***}
itm_e_saddle_horse8_pl|Saddle Horse{***}
itm_essos_scout_1|Rounsey{***}
itm_essos_scout_1_pl|Rounsey{***}
itm_essos_scout_2|Rounsey{***}
itm_essos_scout_2_pl|Rounsey{***}
itm_sand_steed1|Sand Steed{***}
itm_sand_steed1_pl|Sand Steed{***}
itm_sand_steed2|Sand Steed{***}
itm_sand_steed2_pl|Sand Steed{***}
itm_sand_steed3|Sand Steed{***}
itm_sand_steed3_pl|Sand Steed{***}
itm_sand_steed4|Sand Steed{***}
itm_sand_steed4_pl|Sand Steed{***}
itm_sand_steed5|Sand Steed{***}
itm_sand_steed5_pl|Sand Steed{***}
itm_sand_steed6|Sand Steed{***}
itm_sand_steed6_pl|Sand Steed{***}
itm_sand_steed7|Sand Steed{***}
itm_sand_steed7_pl|Sand Steed{***}
itm_northerner_horse_black|Destrier{***}
itm_northerner_horse_black_pl|Destrier{***}
itm_northerner_horse_white|Destrier{***}
itm_northerner_horse_white_pl|Destrier{***}
itm_northerner_horse_hunter|Destrier{***}
itm_northerner_horse_hunter_pl|Destrier{***}
itm_warhorse1|Destrier{***}
itm_warhorse1_pl|Destrier{***}
itm_warhorse2|Destrier{***}
itm_warhorse2_pl|Destrier{***}
itm_warhorse3|Destrier{***}
itm_warhorse3_pl|Destrier{***}
itm_warhorse4|Destrier{***}
itm_warhorse4_pl|Destrier{***}
itm_warhorse5|Destrier{***}
itm_warhorse5_pl|Destrier{***}
itm_padded_red_horse|Destrier{***}
itm_padded_red_horse_pl|Destrier{***}
itm_padded_white_horse|Destrier{***}
itm_padded_white_horse_pl|Destrier{***}
itm_mail_red_horse|Destrier{***}
itm_mail_red_horse_pl|Destrier{***}
itm_mail_white_horse|Destrier{***}
itm_mail_white_horse_pl|Destrier{***}
itm_plated_horse|Plated Destrier{***}
itm_plated_horse_pl|Plated Destrier{***}
itm_reach_plated_horse|Plated Destrier{***}
itm_reach_plated_horse_pl|Plated Destrier{***}
itm_westerlands_plated_horse|Plated Destrier{***}
itm_westerlands_plated_horse_pl|Plated Destrier{***}
itm_donkey|Donkey{***}
itm_donkey_pl|Donkey{***}
itm_donkey_mount|Donkey{***}
itm_donkey_mount_pl|Donkey{***}
itm_scabby_donkey|Scabby Donkey{***}
itm_scabby_donkey_pl|Scabby Donkey{***}
itm_mule|Mule{***}
itm_mule_pl|Mule{***}
itm_camel1|Camel{***}
itm_camel1_pl|Camel{***}
itm_caravan_camel|Pack Camel{***}
itm_caravan_camel_pl|Pack Camel{***}
itm_arrows|Broadhead Arrows{***}
itm_arrows_pl|Broadhead Arrows{***}
itm_obsidian_arrow|Obsidian Arrows{***}
itm_obsidian_arrow_pl|Obsidian Arrows{***}
itm_khergit_arrows|Broadhead Arrows{***}
itm_khergit_arrows_pl|Broadhead Arrows{***}
itm_handmade_arrows|Handmade Broadhead Arrows{***}
itm_handmade_arrows_pl|Handmade Broadhead Arrows{***}
itm_fire_arrows|Fire Arrows{***}
itm_fire_arrows_pl|Fire Arrows{***}
itm_bodkin_arrows|Bodkin Arrows{***}
itm_bodkin_arrows_pl|Bodkin Arrows{***}
itm_barbed_arrows|Barbed Arrows{***}
itm_barbed_arrows_pl|Barbed Arrows{***}
itm_bolts|Bolts{***}
itm_bolts_pl|Bolts{***}
itm_heavy_bolt|Steel Bolts{***}
itm_heavy_bolt_pl|Steel Bolts{***}
itm_pierced_heavy_bolt|Steel Bolts{***}
itm_pierced_heavy_bolt_pl|Steel Bolts{***}
itm_pilgrim_disguise|Rags{***}
itm_pilgrim_disguise_pl|Rags{***}
itm_pilgrim_hood|Hood{***}
itm_pilgrim_hood_pl|Hood{***}
itm_thin_leather_gloves|Thin Leather Gloves{***}
itm_thin_leather_gloves_pl|Thin Leather Gloves{***}
itm_leather_gloves|Leather Gloves{***}
itm_leather_gloves_pl|Leather Gloves{***}
itm_wildling_gauntlets_1|Fur and Leather Gauntlets{***}
itm_wildling_gauntlets_1_pl|Fur and Leather Gauntlets{***}
itm_white_walker_glove|Gauntlets{***}
itm_white_walker_glove_pl|Gauntlets{***}
itm_dothraki_hands|hands{***}
itm_dothraki_hands_pl|hands{***}
itm_mail_mittens|Mail Mittens{***}
itm_mail_mittens_pl|Mail Mittens{***}
itm_westerlands_mail_mittens|Mail Mittens{***}
itm_westerlands_mail_mittens_pl|Mail Mittens{***}
itm_sand_snake_mittens|Scale Mittens{***}
itm_sand_snake_mittens_pl|Scale Mittens{***}
itm_west_knight_gauntlets|Westerland Gauntlets{***}
itm_west_knight_gauntlets_pl|Westerland Gauntlets{***}
itm_heavy_mail_mittens|Mail Mittens{***}
itm_heavy_mail_mittens_pl|Mail Mittens{***}
itm_heavy_plate_mittens|Plate Gauntlets{***}
itm_heavy_plate_mittens_pl|Plate Gauntlets{***}
itm_goldcloak_gauntlets|Scale Gauntlets{***}
itm_goldcloak_gauntlets_pl|Scale Gauntlets{***}
itm_wrapping_boots|Wrapping Boots{***}
itm_wrapping_boots_pl|Wrapping Boots{***}
itm_hide_boots|Hide Boots{***}
itm_hide_boots_pl|Hide Boots{***}
itm_hide_boots_giant|Hide Boots{***}
itm_hide_boots_giant_pl|Hide Boots{***}
itm_boot_light_crusader_a|Ankle Boots{***}
itm_boot_light_crusader_a_pl|Ankle Boots{***}
itm_boot_light_crusader_b|Ankle Boots{***}
itm_boot_light_crusader_b_pl|Ankle Boots{***}
itm_woolen_hose_1|Woollen Hose{***}
itm_woolen_hose_1_pl|Woollen Hose{***}
itm_woolen_hose_2|Woollen Hose{***}
itm_woolen_hose_2_pl|Woollen Hose{***}
itm_hunter_boots|Hunter Boots{***}
itm_hunter_boots_pl|Hunter Boots{***}
itm_rus_shoes|Ankle Boots{***}
itm_rus_shoes_pl|Ankle Boots{***}
itm_rus_cav_boots|Leather Boots{***}
itm_rus_cav_boots_pl|Leather Boots{***}
itm_leather_boots|Leather Boots{***}
itm_leather_boots_pl|Leather Boots{***}
itm_boot_average_crusader_a|Leather Boots{***}
itm_boot_average_crusader_a_pl|Leather Boots{***}
itm_boot_average_crusader_b|Leather Boots{***}
itm_boot_average_crusader_b_pl|Leather Boots{***}
itm_boot_light_crusader_d|Leather Boots{***}
itm_boot_light_crusader_d_pl|Leather Boots{***}
itm_saracin_light_boot_a|Boots{***}
itm_saracin_light_boot_a_pl|Boots{***}
itm_saracin_light_boot_b|Boots{***}
itm_saracin_light_boot_b_pl|Boots{***}
itm_saracin_medium_boot_a|Leather Boots{***}
itm_saracin_medium_boot_a_pl|Leather Boots{***}
itm_saracin_medium_boot_b|Leather Boots{***}
itm_saracin_medium_boot_b_pl|Leather Boots{***}
itm_sandals|Sandals{***}
itm_sandals_pl|Sandals{***}
itm_civil_poor_boots_a|Shoes{***}
itm_civil_poor_boots_a_pl|Shoes{***}
itm_white_walker_boots|Boots{***}
itm_white_walker_boots_pl|Boots{***}
itm_wildling_boots_1|Fur and Leather Boots{***}
itm_wildling_boots_1_pl|Fur and Leather Boots{***}
itm_dothraki_female_sandals|Sandals{***}
itm_dothraki_female_sandals_pl|Sandals{***}
itm_dothraki_female_boots|Boots{***}
itm_dothraki_female_boots_pl|Boots{***}
itm_dothraki_boots|Boots{***}
itm_dothraki_boots_pl|Boots{***}
itm_carbatinae_2|Leather Shoes{***}
itm_carbatinae_2_pl|Leather Shoes{***}
itm_carbatinae_1_grey|Leather Shoes{***}
itm_carbatinae_1_grey_pl|Leather Shoes{***}
itm_carbatinae_1_green|Leather Shoes{***}
itm_carbatinae_1_green_pl|Leather Shoes{***}
itm_carbatinae_2_red|Leather Shoes{***}
itm_carbatinae_2_red_pl|Leather Shoes{***}
itm_saracin_hard_boot_b|Leather Boots{***}
itm_saracin_hard_boot_b_pl|Leather Boots{***}
itm_greyjoy_boots|Boots{***}
itm_greyjoy_boots_pl|Boots{***}
itm_greyjoy_heavy_boots|Heavy Boots{***}
itm_greyjoy_heavy_boots_pl|Heavy Boots{***}
itm_north_fur_boots|Fur Boots{***}
itm_north_fur_boots_pl|Fur Boots{***}
itm_stark_hanter_boot|Boots{***}
itm_stark_hanter_boot_pl|Boots{***}
itm_dorn_draftee_boot_1|Boots{***}
itm_dorn_draftee_boot_1_pl|Boots{***}
itm_dorn_draftee_boot|Boots{***}
itm_dorn_draftee_boot_pl|Boots{***}
itm_dorn_footman_boots|Leather Boots{***}
itm_dorn_footman_boots_pl|Leather Boots{***}
itm_dorn_marksman_boots|Boots{***}
itm_dorn_marksman_boots_pl|Boots{***}
itm_dorn_skilled_huntsman_boots|Boots{***}
itm_dorn_skilled_huntsman_boots_pl|Boots{***}
itm_dorn_tracker_boots|Boots{***}
itm_dorn_tracker_boots_pl|Boots{***}
itm_dorn_levy_boot|Boots{***}
itm_dorn_levy_boot_pl|Boots{***}
itm_civil_rich_Boots_a|Cloth Boots{***}
itm_civil_rich_Boots_a_pl|Cloth Boots{***}
itm_unsullied_boots|Boots{***}
itm_unsullied_boots_pl|Boots{***}
itm_iron_greaves|Greaves{***}
itm_iron_greaves_pl|Greaves{***}
itm_splinted_leather_greaves|Splinted Leather Greaves{***}
itm_splinted_leather_greaves_pl|Splinted Leather Greaves{***}
itm_goldcloak_boots|Mail Boots{***}
itm_goldcloak_boots_pl|Mail Boots{***}
itm_mail_boots|Plate and Mail{***}
itm_mail_boots_pl|Plate and Mail{***}
itm_mail_boots_lord|Plate and Mail{***}
itm_mail_boots_lord_pl|Plate and Mail{***}
itm_mail_chausses|Mail Chausses{***}
itm_mail_chausses_pl|Mail Chausses{***}
itm_splint_greaves|Greaves{***}
itm_splint_greaves_pl|Greaves{***}
itm_iron_greaves_a|Iron Greaves{***}
itm_iron_greaves_a_pl|Iron Greaves{***}
itm_splinted_greaves_spurs|Splinted Greaves{***}
itm_splinted_greaves_spurs_pl|Splinted Greaves{***}
itm_shoes_crusader|Mail Boots{***}
itm_shoes_crusader_pl|Mail Boots{***}
itm_plate_boots|Plate Boots{***}
itm_plate_boots_pl|Plate Boots{***}
itm_plate_boots_non_civilian|Plate Boots{***}
itm_plate_boots_non_civilian_pl|Plate Boots{***}
itm_dorn_sand_snakes_boots|Greaves{***}
itm_dorn_sand_snakes_boots_pl|Greaves{***}
itm_dorn_viper_boot|Greaves{***}
itm_dorn_viper_boot_pl|Greaves{***}
itm_long_nomad_armor|Long Tunic{***}
itm_long_nomad_armor_pl|Long Tunic{***}
itm_long_khergit_armor|Long Tunic{***}
itm_long_khergit_armor_pl|Long Tunic{***}
itm_fur_coat1|Fur Coat{***}
itm_fur_coat1_pl|Fur Coat{***}
itm_blue_essos_clothing|Cloth Clothing{***}
itm_blue_essos_clothing_pl|Cloth Clothing{***}
itm_white_essos_clothing|Cloth Clothing{***}
itm_white_essos_clothing_pl|Cloth Clothing{***}
itm_orange_essos_clothing|Cloth Clothing{***}
itm_orange_essos_clothing_pl|Cloth Clothing{***}
itm_brown_essos_clothing|Cloth Clothing{***}
itm_brown_essos_clothing_pl|Cloth Clothing{***}
itm_white_wc_clothing|Cloth Clothing{***}
itm_white_wc_clothing_pl|Cloth Clothing{***}
itm_green_wc_clothing|Cloth Clothing{***}
itm_green_wc_clothing_pl|Cloth Clothing{***}
itm_brown_wc_clothing|Cloth Clothing{***}
itm_brown_wc_clothing_pl|Cloth Clothing{***}
itm_white_wc_clothing2|Cloth Clothing{***}
itm_white_wc_clothing2_pl|Cloth Clothing{***}
itm_green_essos_dress|Cloth Dress{***}
itm_green_essos_dress_pl|Cloth Dress{***}
itm_brown_essos_dress|Cloth Dress{***}
itm_brown_essos_dress_pl|Cloth Dress{***}
